regime,n,positive_count,negative_count,metric,left_method,right_method,left_estimate,right_estimate,difference,ci_low,ci_high,raw_p_value,valid_bootstrap_replicates,status,holm_p_value
undecidable-positive,4088,59,4029,Top-5% lift,Current DerivCount,Likes,3.717899958660604,15.209590739975198,-11.491690781314594,-13.898595713229858,-8.8265493802479,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-positive,4088,59,4029,Top-10% lift,Current DerivCount,Likes,2.7105383117152213,8.131614935145663,-5.421076623430442,-6.724070477200062,-4.164629176854116,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-positive,4088,59,4029,AUROC,Vanilla PageRank,Temporal Vanilla PageRank,0.8107323598823781,0.7820862307591991,0.028646129123178987,-0.005787952788661906,0.06499306176054043,0.10078992100789921,10000,estimable,0.405959404059594
undecidable-positive,4088,59,4029,AP,Vanilla PageRank,Temporal Vanilla PageRank,0.2672599748936293,0.27462871303185427,-0.007368738138224973,-0.013730615154728378,-0.0028471861284880334,0.0021997800219978004,10000,estimable,0.028597140285971406
undecidable-positive,4088,59,4029,Top-1% lift,Vanilla PageRank,Temporal Vanilla PageRank,25.34931789995866,25.34931789995866,0.0,-2.0772357723577244,1.8464317976513094,1.0,10000,estimable,1.0
undecidable-positive,4088,59,4029,Top-5% lift,Vanilla PageRank,Temporal Vanilla PageRank,10.815708970649029,10.815708970649029,0.0,0.0,0.0,1.0,10000,estimable,1.0
undecidable-positive,4088,59,4029,Top-10% lift,Vanilla PageRank,Temporal Vanilla PageRank,6.776345779288054,6.776345779288054,0.0,0.0,0.0,1.0,10000,estimable,1.0
undecidable-positive,4088,59,4029,AUROC,Vanilla PageRank,Downloads,0.8107323598823781,0.9189267640117622,-0.10819440412938408,-0.1689220789596984,-0.0502411674694363,0.0005999400059994001,10000,estimable,0.007199280071992801
undecidable-positive,4088,59,4029,AP,Vanilla PageRank,Downloads,0.2672599748936293,0.4662136785248763,-0.19895370363124698,-0.31045995753473343,-0.08187261084615624,0.0005999400059994001,10000,estimable,0.008999100089991
undecidable-positive,4088,59,4029,Top-1% lift,Vanilla PageRank,Downloads,25.34931789995866,38.86895411326995,-13.51963621331129,-24.37289972899729,-3.3235772357723583,0.016798320167983202,10000,estimable,0.30236976302369767
undecidable-positive,4088,59,4029,Top-5% lift,Vanilla PageRank,Downloads,10.815708970649029,11.829681686647376,-1.0139727159983476,-3.901590668080594,2.0773907899526742,0.6407359264073592,10000,estimable,1.0
undecidable-positive,4088,59,4029,Top-10% lift,Vanilla PageRank,Downloads,6.776345779288054,7.792797646181262,-1.0164518668932079,-2.290546047269763,0.35696821515892374,0.18398160183981602,10000,estimable,1.0
undecidable-positive,4088,59,4029,AUROC,Vanilla PageRank,Likes,0.8107323598823781,0.9024403582501441,-0.091707998367766,-0.15298344666964372,-0.03397450609326268,0.0015998400159984002,10000,estimable,0.015998400159984
undecidable-positive,4088,59,4029,AP,Vanilla PageRank,Likes,0.2672599748936293,0.5503723101293646,-0.2831123352357353,-0.39504184629263317,-0.16769984059884907,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-positive,4088,59,4029,Top-1% lift,Vanilla PageRank,Likes,25.34931789995866,43.93881769326168,-18.589499793303023,-31.981592268752877,-10.115235065394135,0.0005999400059994001,10000,estimable,0.0131986801319868
undecidable-positive,4088,59,4029,Top-5% lift,Vanilla PageRank,Likes,10.815708970649029,15.209590739975198,-4.393881769326169,-6.647154471544717,-2.0991014120667533,0.0005999400059994001,10000,estimable,0.011998800119988001
undecidable-positive,4088,59,4029,Top-10% lift,Vanilla PageRank,Likes,6.776345779288054,8.131614935145663,-1.3552691558576093,-2.6909911604288137,-0.12810188480703177,0.049795020497950204,10000,estimable,0.6831316868313169
undecidable-positive,4088,59,4029,AUROC,Temporal Vanilla PageRank,Downloads,0.7820862307591991,0.9189267640117622,-0.13684053325256307,-0.21576285557022623,-0.06264392318871788,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-positive,4088,59,4029,AP,Temporal Vanilla PageRank,Downloads,0.27462871303185427,0.4662136785248763,-0.191584965493022,-0.30390154564488575,-0.07326280038075851,0.0011998800119988001,10000,estimable,0.016798320167983202
undecidable-positive,4088,59,4029,Top-1% lift,Temporal Vanilla PageRank,Downloads,25.34931789995866,38.86895411326995,-13.51963621331129,-24.456511734928668,-3.1653116531165324,0.0187981201879812,10000,estimable,0.31956804319568044
undecidable-positive,4088,59,4029,Top-5% lift,Temporal Vanilla PageRank,Downloads,10.815708970649029,11.829681686647376,-1.0139727159983476,-3.901590668080594,2.083828099553575,0.6413358664133587,10000,estimable,1.0
undecidable-positive,4088,59,4029,Top-10% lift,Temporal Vanilla PageRank,Downloads,6.776345779288054,7.792797646181262,-1.0164518668932079,-2.290631388031585,0.35696821515892374,0.18238176182381763,10000,estimable,1.0
undecidable-positive,4088,59,4029,AUROC,Temporal Vanilla PageRank,Likes,0.7820862307591991,0.9024403582501441,-0.12035412749094498,-0.19827836696555115,-0.048202523091149994,0.00039996000399960006,10000,estimable,0.005599440055994401
undecidable-positive,4088,59,4029,AP,Temporal Vanilla PageRank,Likes,0.27462871303185427,0.5503723101293646,-0.27574359709751034,-0.3876355873238772,-0.16033523305688938,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-positive,4088,59,4029,Top-1% lift,Temporal Vanilla PageRank,Likes,25.34931789995866,43.93881769326168,-18.589499793303023,-31.981592268752877,-9.970731707317075,0.0005999400059994001,10000,estimable,0.0131986801319868
undecidable-positive,4088,59,4029,Top-5% lift,Temporal Vanilla PageRank,Likes,10.815708970649029,15.209590739975198,-4.393881769326169,-6.647154471544717,-2.083436476155807,0.0005999400059994001,10000,estimable,0.011998800119988001
undecidable-positive,4088,59,4029,Top-10% lift,Temporal Vanilla PageRank,Likes,6.776345779288054,8.131614935145663,-1.3552691558576093,-2.6911437109481122,-0.1427872860635695,0.048795120487951205,10000,estimable,0.6831316868313169
undecidable-positive,4088,59,4029,AUROC,Downloads,Likes,0.9189267640117622,0.9024403582501441,0.016486405761618084,-0.0217660239410656,0.059665555715758545,0.45035496450354967,10000,estimable,0.9007099290070993
undecidable-positive,4088,59,4029,AP,Downloads,Likes,0.4662136785248763,0.5503723101293646,-0.08415863160448833,-0.21106090089683502,0.03746584055086856,0.17938206179382063,10000,estimable,1.0
undecidable-positive,4088,59,4029,Top-1% lift,Downloads,Likes,38.86895411326995,43.93881769326168,-5.069863579991733,-19.24176294394523,4.864768239045829,0.31996800319968005,10000,estimable,1.0
undecidable-positive,4088,59,4029,Top-5% lift,Downloads,Likes,11.829681686647376,15.209590739975198,-3.3799090533278218,-5.801152993348115,-1.0358085480541352,0.006199380061993801,10000,estimable,0.0867913208679132
undecidable-positive,4088,59,4029,Top-10% lift,Downloads,Likes,7.792797646181262,8.131614935145663,-0.33881728896440144,-1.524677800339811,0.768854617265375,0.5937406259374063,10000,estimable,1.0
undecidable-excluded,4057,28,4029,AUROC,S_C3_Q10,Submitted Full ModelRank,0.9785040598517888,0.9896553558132114,-0.011151295961422614,-0.01676241980199364,-0.0056924765696337466,0.00039996000399960006,10000,estimable,0.007199280071992801
undecidable-excluded,4057,28,4029,AP,S_C3_Q10,Submitted Full ModelRank,0.27380509207953035,0.47883237445478893,-0.20502728237525858,-0.33131685550335166,-0.10804959967405404,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-excluded,4057,28,4029,Top-1% lift,S_C3_Q10,Submitted Full ModelRank,35.3397212543554,67.14547038327527,-31.805749128919864,-47.97634885439764,-13.019897304236203,0.00039996000399960006,10000,estimable,0.009999000099990002
undecidable-excluded,4057,28,4029,Top-5% lift,S_C3_Q10,Submitted Full ModelRank,16.41643209007741,17.843947923997185,-1.4275158339197738,-4.163587848932677,1.289369140314637,0.44615538446155384,10000,estimable,1.0
undecidable-excluded,4057,28,4029,Top-10% lift,S_C3_Q10,Submitted Full ModelRank,9.992610837438423,9.992610837438423,0.0,0.0,0.0,1.0,10000,estimable,1.0
undecidable-excluded,4057,28,4029,AUROC,S_C3_Q10,AllTime DerivCount,0.9785040598517888,0.9064106655320356,0.07209339431975315,0.01445405080326779,0.14170201484894596,0.015198480151984802,10000,estimable,0.16718328167183283
undecidable-excluded,4057,28,4029,AP,S_C3_Q10,AllTime DerivCount,0.27380509207953035,0.35988524432014435,-0.086080152240614,-0.20543993372464564,0.017647705214618083,0.11758824117588242,10000,estimable,0.7007299270072993
undecidable-excluded,4057,28,4029,Top-1% lift,S_C3_Q10,AllTime DerivCount,35.3397212543554,45.94163763066202,-10.601916376306619,-23.8847771236333,0.0,0.15978402159784022,10000,estimable,1.0
undecidable-excluded,4057,28,4029,Top-5% lift,S_C3_Q10,AllTime DerivCount,16.41643209007741,13.56140042223786,2.855031667839551,0.0,6.869919950738916,0.10778922107789221,10000,estimable,1.0
undecidable-excluded,4057,28,4029,Top-10% lift,S_C3_Q10,AllTime DerivCount,9.992610837438423,8.565095003518648,1.4275158339197755,0.30280638901328594,2.8550316678395493,0.04179582041795821,10000,estimable,0.8693130686931306
undecidable-excluded,4057,28,4029,AUROC,S_C3_Q10,Current DerivCount,0.9785040598517888,0.6746578378186717,0.30384622203311706,0.2155662342200813,0.38611324930264973,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-excluded,4057,28,4029,AP,S_C3_Q10,Current DerivCount,0.27380509207953035,0.12674403217864255,0.1470610599008878,0.08022173348150076,0.19708372986397563,0.00039996000399960006,10000,estimable,0.007999200079992
undecidable-excluded,4057,28,4029,Top-1% lift,S_C3_Q10,Current DerivCount,35.3397212543554,28.27177700348432,7.067944250871083,0.0,23.08861788617886,0.7603239676032397,10000,estimable,1.0
undecidable-excluded,4057,28,4029,Top-5% lift,S_C3_Q10,Current DerivCount,16.41643209007741,7.137579169598874,9.278852920478537,5.710063335679099,13.538375973303669,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-excluded,4057,28,4029,Top-10% lift,S_C3_Q10,Current DerivCount,9.992610837438423,3.925668543279381,6.066942294159043,4.207415089447757,7.872966114345425,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-excluded,4057,28,4029,AUROC,S_C3_Q10,Vanilla PageRank,0.9785040598517888,0.9046333723362763,0.07387068751551251,0.016538443041838838,0.1432370644595879,0.007999200079992,10000,estimable,0.103989601039896
undecidable-excluded,4057,28,4029,AP,S_C3_Q10,Vanilla PageRank,0.27380509207953035,0.35767204790248264,-0.08386695582295228,-0.18169398050843893,0.014787245963673736,0.10478952104789521,10000,estimable,0.7007299270072993
undecidable-excluded,4057,28,4029,Top-1% lift,S_C3_Q10,Vanilla PageRank,35.3397212543554,38.87369337979094,-3.5339721254355396,-18.324299909665765,6.184451219512198,0.5491450854914508,10000,estimable,1.0
undecidable-excluded,4057,28,4029,Top-5% lift,S_C3_Q10,Vanilla PageRank,16.41643209007741,13.56140042223786,2.855031667839551,0.0,6.869919950738916,0.10718928107189281,10000,estimable,1.0
undecidable-excluded,4057,28,4029,Top-10% lift,S_C3_Q10,Vanilla PageRank,9.992610837438423,8.565095003518648,1.4275158339197755,0.30280638901328594,2.8550316678395493,0.04179582041795821,10000,estimable,0.8693130686931306
undecidable-excluded,4057,28,4029,AUROC,S_C3_Q10,Temporal Vanilla PageRank,0.9785040598517888,0.893216147218381,0.08528791263340774,0.010254099649572083,0.17863396197672823,0.0081991800819918,10000,estimable,0.103989601039896
undecidable-excluded,4057,28,4029,AP,S_C3_Q10,Temporal Vanilla PageRank,0.27380509207953035,0.36201880848056806,-0.0882137164010377,-0.1869709799851513,0.011353113863835626,0.08759124087591241,10000,estimable,0.7007299270072993
undecidable-excluded,4057,28,4029,Top-1% lift,S_C3_Q10,Temporal Vanilla PageRank,35.3397212543554,38.87369337979094,-3.5339721254355396,-18.847851335656213,6.8242220353238,0.591940805919408,10000,estimable,1.0
undecidable-excluded,4057,28,4029,Top-5% lift,S_C3_Q10,Temporal Vanilla PageRank,16.41643209007741,13.56140042223786,2.855031667839551,0.0,6.837425182414158,0.10738926107389261,10000,estimable,1.0
undecidable-excluded,4057,28,4029,Top-10% lift,S_C3_Q10,Temporal Vanilla PageRank,9.992610837438423,8.565095003518648,1.4275158339197755,0.30280638901328594,2.8550316678395493,0.0415958404159584,10000,estimable,0.8693130686931306
undecidable-excluded,4057,28,4029,AUROC,S_C3_Q10,Downloads,0.9785040598517888,0.9870581143849945,-0.00855405453320568,-0.01623672004691551,-0.000547284028313795,0.038196180381961806,10000,estimable,0.3819618038196181
undecidable-excluded,4057,28,4029,AP,S_C3_Q10,Downloads,0.27380509207953035,0.6864386335401751,-0.41263354146064474,-0.5597690317630909,-0.23360436807365825,0.00039996000399960006,10000,estimable,0.007999200079992
undecidable-excluded,4057,28,4029,Top-1% lift,S_C3_Q10,Downloads,35.3397212543554,67.14547038327527,-31.805749128919864,-49.47560975609757,-15.22326454033771,0.00039996000399960006,10000,estimable,0.009999000099990002
undecidable-excluded,4057,28,4029,Top-5% lift,S_C3_Q10,Downloads,16.41643209007741,16.41643209007741,0.0,-3.4457278749787683,3.3308702791461418,1.0,10000,estimable,1.0
undecidable-excluded,4057,28,4029,Top-10% lift,S_C3_Q10,Downloads,9.992610837438423,9.992610837438423,0.0,0.0,0.0,1.0,10000,estimable,1.0
undecidable-excluded,4057,28,4029,AUROC,S_C3_Q10,Likes,0.9785040598517888,0.9503022728078573,0.028201787043931503,-0.011767457317555343,0.08679893722297223,0.2753724627537246,10000,estimable,1.0
undecidable-excluded,4057,28,4029,AP,S_C3_Q10,Likes,0.27380509207953035,0.609370629380257,-0.33556553730072664,-0.48646634880546524,-0.15811063047972723,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-excluded,4057,28,4029,Top-1% lift,S_C3_Q10,Likes,35.3397212543554,63.61149825783972,-28.271777003484317,-49.47560975609757,-13.6484440706476,0.00039996000399960006,10000,estimable,0.009999000099990002
undecidable-excluded,4057,28,4029,Top-5% lift,S_C3_Q10,Likes,16.41643209007741,17.130190007037296,-0.7137579169598851,-2.2840253342716412,1.7378453630327684,0.9257074292570743,10000,estimable,1.0
undecidable-excluded,4057,28,4029,Top-10% lift,S_C3_Q10,Likes,9.992610837438423,8.921973961998592,1.0706368754398312,0.0,2.3791930565329578,0.10698930106989302,10000,estimable,1.0
undecidable-excluded,4057,28,4029,AUROC,Submitted Full ModelRank,AllTime DerivCount,0.9896553558132114,0.9064106655320356,0.08324469028117576,0.022473566633860173,0.1556494880125045,0.00039996000399960006,10000,estimable,0.007199280071992801
undecidable-excluded,4057,28,4029,AP,Submitted Full ModelRank,AllTime DerivCount,0.47883237445478893,0.35988524432014435,0.11894713013464459,-0.004933834997424875,0.26786083207389255,0.058194180581941805,10000,estimable,0.581941805819418
undecidable-excluded,4057,28,4029,Top-1% lift,Submitted Full ModelRank,AllTime DerivCount,67.14547038327527,45.94163763066202,21.203832752613245,2.748644986449868,37.533221194280905,0.047995200479952004,10000,estimable,0.6719328067193281
undecidable-excluded,4057,28,4029,Top-5% lift,Submitted Full ModelRank,AllTime DerivCount,17.843947923997185,13.56140042223786,4.282547501759325,0.9992610837438409,8.17577250335871,0.0235976402359764,10000,estimable,0.42115788421157885
undecidable-excluded,4057,28,4029,Top-10% lift,Submitted Full ModelRank,AllTime DerivCount,9.992610837438423,8.565095003518648,1.4275158339197755,0.30280638901328594,2.8550316678395493,0.0413958604139586,10000,estimable,0.8693130686931306
undecidable-excluded,4057,28,4029,AUROC,Submitted Full ModelRank,Current DerivCount,0.9896553558132114,0.6746578378186717,0.3149975179945397,0.22358849985430546,0.400641025535335,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-excluded,4057,28,4029,AP,Submitted Full ModelRank,Current DerivCount,0.47883237445478893,0.12674403217864255,0.3520883422761464,0.23191210071926782,0.4907021276220879,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-excluded,4057,28,4029,Top-1% lift,Submitted Full ModelRank,Current DerivCount,67.14547038327527,28.27177700348432,38.87369337979095,19.029080675422144,54.59377628259042,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-excluded,4057,28,4029,Top-5% lift,Submitted Full ModelRank,Current DerivCount,17.843947923997185,7.137579169598874,10.70636875439831,7.136427947152164,14.695015937409444,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-excluded,4057,28,4029,Top-10% lift,Submitted Full ModelRank,Current DerivCount,9.992610837438423,3.925668543279381,6.066942294159043,4.207415089447757,7.872966114345425,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-excluded,4057,28,4029,AUROC,Submitted Full ModelRank,Vanilla PageRank,0.9896553558132114,0.9046333723362763,0.08502198347693513,0.02436407722613445,0.1567198441008309,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-excluded,4057,28,4029,AP,Submitted Full ModelRank,Vanilla PageRank,0.47883237445478893,0.35767204790248264,0.1211603265523063,-0.001183230360642136,0.2817181423533941,0.05219478052194781,10000,estimable,0.5741425857414258
undecidable-excluded,4057,28,4029,Top-1% lift,Submitted Full ModelRank,Vanilla PageRank,67.14547038327527,38.87369337979094,28.271777003484324,7.067944250871079,42.87886178861788,0.0103989601039896,10000,estimable,0.1975802419758024
undecidable-excluded,4057,28,4029,Top-5% lift,Submitted Full ModelRank,Vanilla PageRank,17.843947923997185,13.56140042223786,4.282547501759325,0.9992610837438427,8.17577250335871,0.023397660233976603,10000,estimable,0.42115788421157885
undecidable-excluded,4057,28,4029,Top-10% lift,Submitted Full ModelRank,Vanilla PageRank,9.992610837438423,8.565095003518648,1.4275158339197755,0.30280638901328594,2.8550316678395493,0.0413958604139586,10000,estimable,0.8693130686931306
undecidable-excluded,4057,28,4029,AUROC,Submitted Full ModelRank,Temporal Vanilla PageRank,0.9896553558132114,0.893216147218381,0.09643920859483035,0.018945343690373796,0.19184570023203396,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-excluded,4057,28,4029,AP,Submitted Full ModelRank,Temporal Vanilla PageRank,0.47883237445478893,0.36201880848056806,0.11681356597422088,-0.006165612590945404,0.2767657445715284,0.06079392060793921,10000,estimable,0.581941805819418
undecidable-excluded,4057,28,4029,Top-1% lift,Submitted Full ModelRank,Temporal Vanilla PageRank,67.14547038327527,38.87369337979094,28.271777003484324,6.8242220353238,43.291158536585364,0.0103989601039896,10000,estimable,0.1975802419758024
undecidable-excluded,4057,28,4029,Top-5% lift,Submitted Full ModelRank,Temporal Vanilla PageRank,17.843947923997185,13.56140042223786,4.282547501759325,0.9980714872155756,8.14296847788226,0.0235976402359764,10000,estimable,0.42115788421157885
undecidable-excluded,4057,28,4029,Top-10% lift,Submitted Full ModelRank,Temporal Vanilla PageRank,9.992610837438423,8.565095003518648,1.4275158339197755,0.30280638901328594,2.8550316678395493,0.0413958604139586,10000,estimable,0.8693130686931306
undecidable-excluded,4057,28,4029,AUROC,Submitted Full ModelRank,Downloads,0.9896553558132114,0.9870581143849945,0.0025972414282169343,-0.0018608153580782325,0.007889580501148118,0.28777122287771223,10000,estimable,1.0
undecidable-excluded,4057,28,4029,AP,Submitted Full ModelRank,Downloads,0.47883237445478893,0.6864386335401751,-0.20760625908538616,-0.34408674970341535,-0.025390440647328635,0.0197980201979802,10000,estimable,0.23757624237576241
undecidable-excluded,4057,28,4029,Top-1% lift,Submitted Full ModelRank,Downloads,67.14547038327527,67.14547038327527,0.0,-13.6484440706476,9.583904405979437,0.9331066893310669,10000,estimable,1.0
undecidable-excluded,4057,28,4029,Top-5% lift,Submitted Full ModelRank,Downloads,17.843947923997185,16.41643209007741,1.4275158339197738,0.0,3.526803824978268,0.3581641835816418,10000,estimable,1.0
undecidable-excluded,4057,28,4029,Top-10% lift,Submitted Full ModelRank,Downloads,9.992610837438423,9.992610837438423,0.0,0.0,0.0,1.0,10000,estimable,1.0
undecidable-excluded,4057,28,4029,AUROC,Submitted Full ModelRank,Likes,0.9896553558132114,0.9503022728078573,0.03935308300535412,-0.00047482543710028154,0.09865992355144108,0.07179282071792821,10000,estimable,0.6461353864613539
undecidable-excluded,4057,28,4029,AP,Submitted Full ModelRank,Likes,0.47883237445478893,0.609370629380257,-0.13053825492546806,-0.27177755154289,0.04995484380702013,0.19538046195380462,10000,estimable,0.7815218478152185
undecidable-excluded,4057,28,4029,Top-1% lift,Submitted Full ModelRank,Likes,67.14547038327527,63.61149825783972,3.5339721254355467,-16.491869918699187,14.135888501742158,1.0,10000,estimable,1.0
undecidable-excluded,4057,28,4029,Top-5% lift,Submitted Full ModelRank,Likes,17.843947923997185,17.130190007037296,0.7137579169598887,-1.4275158339197738,3.426038001407461,0.640935906409359,10000,estimable,1.0
undecidable-excluded,4057,28,4029,Top-10% lift,Submitted Full ModelRank,Likes,9.992610837438423,8.921973961998592,1.0706368754398312,0.0,2.3791930565329578,0.10278972102789721,10000,estimable,1.0
undecidable-excluded,4057,28,4029,AUROC,AllTime DerivCount,Current DerivCount,0.9064106655320356,0.6746578378186717,0.23175282771336392,0.1414281033258574,0.3212063321876399,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-excluded,4057,28,4029,AP,AllTime DerivCount,Current DerivCount,0.35988524432014435,0.12674403217864255,0.2331412121415018,0.11355655338340818,0.35295906295132984,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-excluded,4057,28,4029,Top-1% lift,AllTime DerivCount,Current DerivCount,45.94163763066202,28.27177700348432,17.6698606271777,3.092225609756099,34.63292682926829,0.0395960403959604,10000,estimable,0.593940605939406
undecidable-excluded,4057,28,4029,Top-5% lift,AllTime DerivCount,Current DerivCount,13.56140042223786,7.137579169598874,6.4238212526389855,3.028063890132855,9.992610837438423,0.00039996000399960006,10000,estimable,0.009599040095990401
undecidable-excluded,4057,28,4029,Top-10% lift,AllTime DerivCount,Current DerivCount,8.565095003518648,3.925668543279381,4.639426460239267,2.797931034482759,6.533630162940508,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-excluded,4057,28,4029,AUROC,AllTime DerivCount,Vanilla PageRank,0.9064106655320356,0.9046333723362763,0.0017772931957593663,0.0008855469477212358,0.002919680170982544,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-excluded,4057,28,4029,AP,AllTime DerivCount,Vanilla PageRank,0.35988524432014435,0.35767204790248264,0.0022131964176617114,-0.040882982050520524,0.04618350963610167,0.6677332266773323,10000,estimable,1.0
undecidable-excluded,4057,28,4029,Top-1% lift,AllTime DerivCount,Vanilla PageRank,45.94163763066202,38.87369337979094,7.067944250871079,0.0,15.22326454033771,0.6029397060293971,10000,estimable,1.0
undecidable-excluded,4057,28,4029,Top-5% lift,AllTime DerivCount,Vanilla PageRank,13.56140042223786,13.56140042223786,0.0,0.0,0.0,1.0,10000,estimable,1.0
undecidable-excluded,4057,28,4029,Top-10% lift,AllTime DerivCount,Vanilla PageRank,8.565095003518648,8.565095003518648,0.0,0.0,0.0,1.0,10000,estimable,1.0
undecidable-excluded,4057,28,4029,AUROC,AllTime DerivCount,Temporal Vanilla PageRank,0.9064106655320356,0.893216147218381,0.01319451831365459,-0.02645527889261939,0.05593883512939826,0.47795220477952205,10000,estimable,1.0
undecidable-excluded,4057,28,4029,AP,AllTime DerivCount,Temporal Vanilla PageRank,0.35988524432014435,0.36201880848056806,-0.0021335641604237066,-0.04558395859633378,0.04207306935985903,0.8049195080491951,10000,estimable,1.0
undecidable-excluded,4057,28,4029,Top-1% lift,AllTime DerivCount,Temporal Vanilla PageRank,45.94163763066202,38.87369337979094,7.067944250871079,0.0,15.832195121951216,0.6167383261673832,10000,estimable,1.0
undecidable-excluded,4057,28,4029,Top-5% lift,AllTime DerivCount,Temporal Vanilla PageRank,13.56140042223786,13.56140042223786,0.0,0.0,0.0,1.0,10000,estimable,1.0
undecidable-excluded,4057,28,4029,Top-10% lift,AllTime DerivCount,Temporal Vanilla PageRank,8.565095003518648,8.565095003518648,0.0,0.0,0.0,1.0,10000,estimable,1.0
undecidable-excluded,4057,28,4029,AUROC,AllTime DerivCount,Downloads,0.9064106655320356,0.9870581143849945,-0.08064744885295883,-0.15274788399351186,-0.01927072010869567,0.0025997400259974,10000,estimable,0.0363963603639636
undecidable-excluded,4057,28,4029,AP,AllTime DerivCount,Downloads,0.35988524432014435,0.6864386335401751,-0.32655338922003074,-0.500614218619953,-0.13230505148706403,0.000999900009999,10000,estimable,0.015998400159984
undecidable-excluded,4057,28,4029,Top-1% lift,AllTime DerivCount,Downloads,45.94163763066202,67.14547038327527,-21.203832752613245,-40.313459801264685,0.0,0.051394860513948606,10000,estimable,0.6719328067193281
undecidable-excluded,4057,28,4029,Top-5% lift,AllTime DerivCount,Downloads,13.56140042223786,16.41643209007741,-2.855031667839551,-7.091530271730495,0.6446845701573185,0.137986201379862,10000,estimable,1.0
undecidable-excluded,4057,28,4029,Top-10% lift,AllTime DerivCount,Downloads,8.565095003518648,9.992610837438423,-1.4275158339197755,-2.8550316678395493,-0.30280638901328594,0.0413958604139586,10000,estimable,0.8693130686931306
undecidable-excluded,4057,28,4029,AUROC,AllTime DerivCount,Likes,0.9064106655320356,0.9503022728078573,-0.04389160727582164,-0.11824099879752938,0.026897516571495354,0.20737926207379262,10000,estimable,1.0
undecidable-excluded,4057,28,4029,AP,AllTime DerivCount,Likes,0.35988524432014435,0.609370629380257,-0.24948538506011264,-0.4060847687627461,-0.08189999155976796,0.0027997200279972004,10000,estimable,0.036396360363963605
undecidable-excluded,4057,28,4029,Top-1% lift,AllTime DerivCount,Likes,45.94163763066202,63.61149825783972,-17.669860627177698,-37.106707317073166,-6.383949645948071,0.0057994200579942,10000,estimable,0.115988401159884
undecidable-excluded,4057,28,4029,Top-5% lift,AllTime DerivCount,Likes,13.56140042223786,17.130190007037296,-3.568789584799436,-6.6617405582922835,-0.8689226815163842,0.012398760123987601,10000,estimable,0.26037396260373963
undecidable-excluded,4057,28,4029,Top-10% lift,AllTime DerivCount,Likes,8.565095003518648,8.921973961998592,-0.35687895847994433,-1.9340537104719528,1.2490763546798025,0.8347165283471653,10000,estimable,1.0
undecidable-excluded,4057,28,4029,AUROC,Current DerivCount,Vanilla PageRank,0.6746578378186717,0.9046333723362763,-0.22997553451760455,-0.31876900980060824,-0.14011436671647476,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-excluded,4057,28,4029,AP,Current DerivCount,Vanilla PageRank,0.12674403217864255,0.35767204790248264,-0.23092801572384009,-0.3318362740206501,-0.10875867379929383,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-excluded,4057,28,4029,Top-1% lift,Current DerivCount,Vanilla PageRank,28.27177700348432,38.87369337979094,-10.601916376306622,-28.863286362284356,2.4753662445278093,0.1827817218278172,10000,estimable,1.0
undecidable-excluded,4057,28,4029,Top-5% lift,Current DerivCount,Vanilla PageRank,7.137579169598874,13.56140042223786,-6.4238212526389855,-9.992610837438423,-3.028063890132855,0.00039996000399960006,10000,estimable,0.009599040095990401
undecidable-excluded,4057,28,4029,Top-10% lift,Current DerivCount,Vanilla PageRank,3.925668543279381,8.565095003518648,-4.639426460239267,-6.533630162940508,-2.797931034482759,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-excluded,4057,28,4029,AUROC,Current DerivCount,Temporal Vanilla PageRank,0.6746578378186717,0.893216147218381,-0.21855830939970933,-0.3183246920944082,-0.11335734490899828,0.00019998000199980003,10000,estimable,0.005599440055994401
undecidable-excluded,4057,28,4029,AP,Current DerivCount,Temporal Vanilla PageRank,0.12674403217864255,0.36201880848056806,-0.2352747763019255,-0.3376782937216465,-0.11200507557488353,0.00019998000199980003,10000,estimable,0.005599440055994401
