scheme,month,metric,family,statistic,method,value,candidate_n,base_value
primary,2025-10,future_high_download_child_count_3m,descendant_quality,lift,S_WD_025,1.9444205803741885,570353,0.0008205444698283344
primary,2025-10,future_high_download_child_count_3m,descendant_quality,lift,S_WD_075,1.8375842847492332,570353,0.0008205444698283344
primary,2025-10,future_high_download_child_count_3m,descendant_quality,lift,S_WD_100,1.7734825073742597,570353,0.0008205444698283344
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,S_C3_Q10,5.593538655870955,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,AllTime DerivCount,5.308154030571415,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,Current DerivCount,3.2533847284147384,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,Vanilla PageRank,5.308154030571415,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,Downloads,2.7625231728995323,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,Likes,5.376646340643305,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,MTPR_time_safe_typed,4.840123245080172,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,Simplified_MTPR_time_safe_typed,4.74880016498432,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,No-Propagation ModelRank,4.862954015104135,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,EventValue_time_safe_typed,3.2533847284147384,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,No child quality,4.862954015104135,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,No type weight,4.862954015104135,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,No parent size,4.840123245080172,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,No quality teleport,5.285323260547452,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,No PageRank propagation,4.783046320020265,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,No temporal inheritance,4.794461705032246,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,No event injection,4.840123245080172,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,S_D_000,4.862954015104135,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,S_D_025,5.559292500835009,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,S_D_050,5.593538655870955,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,S_D_065,5.6049540408829355,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,S_D_075,5.616369425894917,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,S_D_090,5.593538655870955,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,S_D_095,5.6049540408829355,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,S_D_099,5.6049540408829355,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,S_MEM_01,4.862954015104135,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,S_MEM_03,5.022769405271877,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,S_MEM_06,5.262492490523489,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,S_MEM_12,5.479384805751139,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,S_Q_000,3.949723214145612,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,S_Q_005,5.593538655870955,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,S_Q_015,5.593538655870955,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,S_Q_020,5.593538655870955,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,S_Q_030,5.593538655870955,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,S_Q_040,5.593538655870955,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,S_Q_050,5.593538655870955,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,S_Q_060,5.593538655870955,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,S_Q_070,5.593538655870955,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,S_Q_080,5.593538655870955,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,S_Q_090,5.593538655870955,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,S_Q_100,5.559292500835009,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,S_WD_000,5.70769250599077,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,S_WD_025,5.78760020107464,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,S_WD_075,5.410892495679249,570353,0.0015358909307043181
primary,2025-10,future_high_like_child_count_3m,descendant_quality,lift,S_WD_100,5.376646340643305,570353,0.0015358909307043181
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,S_C3_Q10,6.212771664283411,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,AllTime DerivCount,5.872250645726801,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,Current DerivCount,3.055931298448777,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,Vanilla PageRank,5.872250645726801,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,Downloads,3.1519631781642174,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,Likes,6.022446785224834,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,MTPR_time_safe_typed,5.102161024636379,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,Simplified_MTPR_time_safe_typed,4.878586618513353,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,No-Propagation ModelRank,5.004705514275059,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,EventValue_time_safe_typed,3.0559312984487774,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,No child quality,5.136557087116844,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,No type weight,5.136557087116844,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,No parent size,5.102161024636379,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,No quality teleport,5.708023096613722,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,No PageRank propagation,4.987507483034828,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,No temporal inheritance,4.970309451794595,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,No event injection,5.102161024636379,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,S_D_000,5.004705514275059,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,S_D_025,6.1210488310021685,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,S_D_050,6.178375601802944,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,S_D_065,6.247167726763876,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,S_D_075,6.25863308092403,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,S_D_090,6.212771664283411,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,S_D_095,6.235702372603721,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,S_D_099,6.235702372603721,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,S_MEM_01,5.004705514275059,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,S_MEM_03,5.27070173079066,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,S_MEM_06,5.563068261874617,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,S_MEM_12,6.029325997720928,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,S_Q_000,3.739048018695737,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,S_Q_005,6.212771664283411,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,S_Q_015,6.212771664283411,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,S_Q_020,6.212771664283411,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,S_Q_030,6.212771664283411,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,S_Q_040,6.212771664283411,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,S_Q_050,6.21277166428341,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,S_Q_060,6.21277166428341,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,S_Q_070,6.212771664283412,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,S_Q_080,6.212771664283411,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,S_Q_090,6.212771664283411,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,S_Q_100,6.155444893482634,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,S_WD_000,6.422969823886256,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,S_WD_025,6.503227303007342,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,S_WD_075,5.960533872759996,570353,0.0007645985490501044
primary,2025-10,future_nonzero_like_child_share_3m,descendant_quality,lift,S_WD_100,5.822949622838134,570353,0.0007645985490501044
primary,2025-10,future_nonzero_download_child_share_3m,descendant_quality,lift,S_C3_Q10,5.407165943256777,570353,0.0028671415133382236
primary,2025-10,future_nonzero_download_child_share_3m,descendant_quality,lift,AllTime DerivCount,4.964332572084982,570353,0.0028671415133382236
primary,2025-10,future_nonzero_download_child_share_3m,descendant_quality,lift,Current DerivCount,2.2114303426496256,570353,0.0028671415133382236
primary,2025-10,future_nonzero_download_child_share_3m,descendant_quality,lift,Vanilla PageRank,4.964332572084981,570353,0.0028671415133382236
primary,2025-10,future_nonzero_download_child_share_3m,descendant_quality,lift,Downloads,3.139692245205865,570353,0.0028671415133382236
primary,2025-10,future_nonzero_download_child_share_3m,descendant_quality,lift,Likes,4.945131903890877,570353,0.0028671415133382236
primary,2025-10,future_nonzero_download_child_share_3m,descendant_quality,lift,MTPR_time_safe_typed,4.7885241566025085,570353,0.0028671415133382236
primary,2025-10,future_nonzero_download_child_share_3m,descendant_quality,lift,Simplified_MTPR_time_safe_typed,4.602014359308059,570353,0.0028671415133382236
primary,2025-10,future_nonzero_download_child_share_3m,descendant_quality,lift,No-Propagation ModelRank,4.6753952631616125,570353,0.0028671415133382236
primary,2025-10,future_nonzero_download_child_share_3m,descendant_quality,lift,EventValue_time_safe_typed,2.2114303426496256,570353,0.0028671415133382236
primary,2025-10,future_nonzero_download_child_share_3m,descendant_quality,lift,No child quality,4.812984457887026,570353,0.0028671415133382236
primary,2025-10,future_nonzero_download_child_share_3m,descendant_quality,lift,No type weight,4.819099533208155,570353,0.0028671415133382236
primary,2025-10,future_nonzero_download_child_share_3m,descendant_quality,lift,No parent size,4.776294005960249,570353,0.0028671415133382236
primary,2025-10,future_nonzero_download_child_share_3m,descendant_quality,lift,No quality teleport,4.797696769584203,570353,0.0028671415133382236
primary,2025-10,future_nonzero_download_child_share_3m,descendant_quality,lift,No PageRank propagation,4.678452800822178,570353,0.0028671415133382236
primary,2025-10,future_nonzero_download_child_share_3m,descendant_quality,lift,No temporal inheritance,4.663165112519354,570353,0.0028671415133382236
